TF	Log10Events	MDS_difference	p-value
PBX1_0	2.97428135887783	0.01417970525530987	0.350028242993
HXA11_0	3.219715475855501	0.006244209103218717	0.352531919556
CDX1_0	3.404662700873722	0.006244268436441802	0.352863839455
NFAT5_0	3.682776646314434	0.005800240421622553	0.354479085473
GCM1_0	2.2479732663618064	0.02822334494728151	0.354510532701
COT1_0	3.1931245983544616	-0.010700262410227925	0.3550588472
KAISO_1	1.8920946026904801	-0.07395237160459896	0.355977370843
MAFF_0	2.494850021680094	-0.02920654571261107	0.357048594029
OLIG2_0	3.027145665774341	-0.011811777730830976	0.360043123032
CR3L2_0	1.9777236052888476	-0.04986515678094998	0.360617144333
RXRA_1	3.4456042032735974	-0.0061042540389672165	0.360678618979
HNF6_0	3.040008636013541	0.008936706588808697	0.363686859908
E2F6_0	3.4020033090697046	-0.008913687913805772	0.366480920485
ZN554_1	3.0176592742837647	0.01470137590417704	0.367076156379
EGR3_0	2.6232492903979003	0.02275072982803365	0.368763923464
PBX3_1	2.8305886686851442	0.018440877914032854	0.369807706853
HSFY1_0	1.6180480967120925	-0.02142150740706805	0.371422277457
MYOD1_0	3.199892243526319	0.012154524091735659	0.373583624547
HES5_0	2.3521825181113623	0.01590661018420744	0.37624881229
HOMEZ_0	2.1351326513767748	0.015539699489483678	0.382150872434
TGIF1_0	3.5656707603785174	0.006270836048589716	0.382942588181
ZN784_0	2.477121254719662	0.019323022036091538	0.383196530287
RFX2_0	2.3314272965207428	-0.02996550351790907	0.384575559864
HXC13_0	2.4563660331290427	0.017462761605263947	0.385426612022
ATF6A_0	2.1089031276673134	-0.04247172173652304	0.388772111445
TFAP4_0	3.0509594597716507	0.011390350040373127	0.391860310289
KLF6_0	3.876102321377793	-0.005617158824585787	0.392980264448
NR1D1_1	2.3774883833761327	-0.02063036816656171	0.393739483061
CREB5_0	1.8027737252919753	-0.052749050831385674	0.394235937925
HESX1_0	2.273001272063737	0.034128972264014665	0.397278423236
ARI5B_0	2.752432609261474	-0.01171332228670969	0.398135607531
GRHL1_0	2.6893088591236203	0.019099891025722803	0.3995400776
ERR3_0	2.6725596277632757	0.014454838574651017	0.401400359656
ZN589_0	2.5092025223311025	0.02302893137871818	0.402500413801
GATA5_0	2.7660408603813886	0.00977778712555982	0.405191694833
RFX3_0	2.455606112581867	0.024536062103840194	0.405599132255
ZN436_0	2.622214022966295	-0.01658647277345521	0.405930147191
TEF_0	2.7126497016272113	0.013728702068731542	0.405931795467
TEAD2_0	2.8397921844453293	-0.015326961313651398	0.40880524477
SOX21_0	2.375663613960885	-0.016920616141470893	0.41021881945
ZN652_0	2.497620649781288	0.01699500086324376	0.41303909705
ZN274_0	2.144574207609616	-0.03847469231739582	0.413381458933
HXA2_0	2.691523522168154	0.011220296489175626	0.414411569705
AP2A_0	2.994976673649691	0.012541645100608496	0.416844788085
TEAD1_0	3.010723865391773	0.011245215471435309	0.419226857721
ZSC16_0	1.9493900066449126	0.03399920456704199	0.420078548456
ATF2_0	2.7271344237604884	-0.01903223001779066	0.421494836415
AP2B_0	3.1958996524092336	0.011307572281415308	0.422727080408
